"","barcode","genotype","genotype_name","treatment","replicate","day","timestamp","height_cm","height_pixels","height_above_reference_cm","height_above_reference_pixels","area_cm2","area_pixels","width_pixels","width_cm","hue_circular_mean_degrees"
"148","Ea001AA115321","G1","b73","Heat",3,4,"2022-06-27T17:32:33.108000Z",16.1538461538462,525,16.1538461538462,525,16.821775147929,17768,575,17.6923076923077,80.3380947486462
"149","Ea001AA115321","G1","b73","Heat",3,5,"2022-06-28T17:56:15.871000Z",17.8769230769231,581,17.8769230769231,581,20.0984615384615,21229,627,19.2923076923077,80.8374817625328
"150","Ea001AA115321","G1","b73","Heat",3,6,"2022-06-29T17:48:23.203000Z",17.7538461538462,577,17.7538461538462,577,22.6930177514793,23969.5,719,22.1230769230769,81.6043913851437
"151","Ea001AA115321","G1","b73","Heat",3,7,"2022-06-30T19:19:54.060000Z",16.6153846153846,540,16.6153846153846,540,26.4203550295858,27906.5,867,26.6769230769231,81.75063082422
"152","Ea001AA115321","G1","b73","Heat",3,8,"2022-07-01T18:03:55.602000Z",18.9230769230769,615,18.9230769230769,615,29.0702958579882,30705.5,978,30.0923076923077,80.8695306429386
"153","Ea001AA115321","G1","b73","Heat",3,9,"2022-07-02T18:27:26.417000Z",20.3076923076923,660,20.3076923076923,660,31.4575147928994,33227,1075,33.0769230769231,79.59649764588
"154","Ea001AA115321","G1","b73","Heat",3,10,"2022-07-03T18:19:44.224000Z",20.9538461538462,681,19.9692307692308,649,36.3043786982248,38346.5,1106,34.0307692307692,79.5355000883281
"155","Ea001AA115321","G1","b73","Heat",3,11,"2022-07-04T18:43:10.943000Z",20.0615384615385,652,20.0615384615385,652,42.6376331360947,45036,1234,37.9692307692308,79.2949176075298
"156","Ea001AA115321","G1","b73","Heat",3,12,"2022-07-05T18:43:16.293000Z",23.1692307692308,753,23.1692307692308,753,49.9133727810651,52721,1298,39.9384615384615,81.589065576164
"157","Ea001AA115322","G1","b73","Heat",4,0,"2022-06-23T23:45:56.947000Z",10.3692307692308,337,9.50769230769231,309,6.36591715976331,6724,363,11.1692307692308,85.9986284141795
"158","Ea001AA115322","G1","b73","Heat",4,1,"2022-06-24T22:54:54.088000Z",12.7076923076923,413,12.3692307692308,402,8.5789349112426,9061.5,390,12,86.5635538957462
"159","Ea001AA115322","G1","b73","Heat",4,2,"2022-06-25T22:46:35.199000Z",11.4769230769231,373,11.2923076923077,367,10.2807100591716,10859,446,13.7230769230769,86.8695865850977
"160","Ea001AA115322","G1","b73","Heat",4,3,"2022-06-26T23:10:45.769000Z",9.63076923076923,313,9.63076923076923,313,12.4885207100592,13191,491,15.1076923076923,86.572893666678
"161","Ea001AA115322","G1","b73","Heat",4,4,"2022-06-27T23:20:45.375000Z",12.8,416,12.6153846153846,410,13.4442603550296,14200.5,507,15.6,85.9369961685633
"162","Ea001AA115322","G1","b73","Heat",4,5,"2022-06-28T23:26:36.227000Z",15.4769230769231,503,14.8307692307692,482,15.5910059171598,16468,496,15.2615384615385,86.8338006797452
"163","Ea001AA115322","G1","b73","Heat",4,6,"2022-06-29T23:18:18.161000Z",16.9538461538462,551,15.9076923076923,517,18.0009467455621,19013.5,590,18.1538461538462,86.7890048537566
"164","Ea001AA115322","G1","b73","Heat",4,8,"2022-07-01T00:30:28.105000Z",16.7692307692308,545,14.9846153846154,487,20.4539644970414,21604.5,746,22.9538461538462,86.2292941580845
"165","Ea001AA115322","G1","b73","Heat",4,8,"2022-07-01T23:33:32.457000Z",20.8615384615385,678,18.6769230769231,607,21.4972781065089,22706.5,874,26.8923076923077,85.079021763775
"166","Ea001AA115322","G1","b73","Heat",4,9,"2022-07-02T20:17:40.395000Z",22.2461538461538,723,20,650,25.9900591715976,27452,965,29.6923076923077,85.797596836874
"167","Ea001AA115322","G1","b73","Heat",4,10,"2022-07-03T20:09:51.109000Z",24.0615384615385,782,20.7384615384615,674,30.6882840236686,32414.5,1041,32.0307692307692,85.5119419972252
"168","Ea001AA115322","G1","b73","Heat",4,11,"2022-07-04T20:33:27.282000Z",25.6615384615385,834,20.2153846153846,657,31.9413017751479,33738,1175,36.1538461538462,84.9350931087168
"169","Ea001AA115322","G1","b73","Heat",4,12,"2022-07-05T20:33:28.307000Z",31.7538461538462,1032,25.0153846153846,813,38.8747928994083,41061.5,1262,38.8307692307692,85.6622175652395
"170","Ea001AA115323","G1","b73","Heat",5,0,"2022-06-23T23:43:51.307000Z",12.1846153846154,396,11.5692307692308,376,9.29230769230769,9815,295,9.07692307692308,86.0289069737187
"171","Ea001AA115323","G1","b73","Heat",5,1,"2022-06-24T22:52:47.942000Z",15.2615384615385,496,14.9846153846154,487,11.9569230769231,12629.5,387,11.9076923076923,86.294715123278
"172","Ea001AA115323","G1","b73","Heat",5,2,"2022-06-25T22:44:30.057000Z",13.6923076923077,445,13.6923076923077,445,14.0913609467456,14884,629,19.3538461538462,86.5129698377011
"173","Ea001AA115323","G1","b73","Heat",5,3,"2022-06-26T23:08:39.099000Z",16.4615384615385,535,16.4615384615385,535,16.7318343195266,17673,777,23.9076923076923,85.7331872498282
"174","Ea001AA115323","G1","b73","Heat",5,4,"2022-06-27T23:18:39.499000Z",18.4,598,18.4,598,21.0158579881657,22198,768,23.6307692307692,86.2764266225437
"175","Ea001AA115323","G1","b73","Heat",5,5,"2022-06-28T23:24:28.846000Z",17.4153846153846,566,17.4153846153846,566,27.0972781065089,28621.5,783,24.0923076923077,86.6519992545604
"176","Ea001AA115323","G1","b73","Heat",5,6,"2022-06-29T23:16:12.782000Z",21.5384615384615,700,20.5538461538462,668,30.6177514792899,32340,1085,33.3846153846154,86.2835465552817
"177","Ea001AA115323","G1","b73","Heat",5,8,"2022-07-01T00:28:22.247000Z",25.2615384615385,821,22.4,728,32.974674556213,34829.5,1067,32.8307692307692,86.786586913428
"178","Ea001AA115323","G1","b73","Heat",5,8,"2022-07-01T23:31:27.054000Z",26.2769230769231,854,24.9230769230769,810,38.8331360946746,41017.5,1111,34.1846153846154,86.0151478246747
"179","Ea001AA115323","G1","b73","Heat",5,9,"2022-07-02T20:15:34.953000Z",25.0153846153846,813,24.1538461538462,785,48.2915976331361,51008,1045,32.1538461538462,86.1848492629354
"180","Ea001AA115323","G1","b73","Heat",5,10,"2022-07-03T20:07:45.221000Z",24.9538461538462,811,24.7692307692308,805,54.2821301775148,57335.5,1046,32.1846153846154,84.8245438738838
"181","Ea001AA115323","G1","b73","Heat",5,11,"2022-07-04T20:31:20.906000Z",28.6153846153846,930,27.3846153846154,890,57.7770414201183,61027,1068,32.8615384615385,84.7383658750728
"182","Ea001AA115323","G1","b73","Heat",5,12,"2022-07-05T20:31:22.348000Z",28.6769230769231,932,27.1384615384615,882,63.0314792899408,66577,1283,39.4769230769231,84.4765596905072
"183","Ea001AA115324","G1","b73","Heat",6,0,"2022-06-23T13:54:52.511000Z",7.16923076923077,233,6.86153846153846,223,6.45775147928994,6821,206,6.33846153846154,85.9263319523323
"184","Ea001AA115324","G1","b73","Heat",6,1,"2022-06-24T14:18:15.078000Z",11.3846153846154,370,11.3846153846154,370,9.23881656804734,9758.5,277,8.52307692307692,85.6124190148514
"185","Ea001AA115324","G1","b73","Heat",6,2,"2022-06-25T14:10:34.854000Z",13.0461538461538,424,13.0461538461538,424,11.5749112426035,12226,477,14.6769230769231,86.490165001456
"186","Ea001AA115324","G1","b73","Heat",6,3,"2022-06-26T14:33:57.585000Z",12.5230769230769,407,12.5230769230769,407,14.5770414201183,15397,516,15.8769230769231,86.7930728120978
"187","Ea001AA115324","G1","b73","Heat",6,4,"2022-06-27T14:26:18.300000Z",15.9076923076923,517,15.9076923076923,517,17.0603550295858,18020,515,15.8461538461538,86.580284152191
"188","Ea001AA115324","G1","b73","Heat",6,5,"2022-06-28T12:44:34.077000Z",17.0153846153846,553,17.0153846153846,553,19.0603550295858,20132.5,586,18.0307692307692,85.8623192705873
"189","Ea001AA115324","G1","b73","Heat",6,6,"2022-06-29T12:36:43.538000Z",17.0769230769231,555,17.0769230769231,555,23.4026035502959,24719,681,20.9538461538462,86.3395052533735
"190","Ea001AA115324","G1","b73","Heat",6,7,"2022-06-30T13:00:13.896000Z",16.6769230769231,542,16.6769230769231,542,27.8560946745562,29423,729,22.4307692307692,86.4999052691994
"191","Ea001AA115324","G1","b73","Heat",6,8,"2022-07-01T12:52:25.062000Z",19.6615384615385,639,19.6615384615385,639,30.8553846153846,32591,867,26.6769230769231,85.7008208219228
"192","Ea001AA115324","G1","b73","Heat",6,9,"2022-07-02T13:15:46.114000Z",21.3846153846154,695,21.3846153846154,695,33.0125443786982,34869.5,869,26.7384615384615,85.5003608009029
"193","Ea001AA115324","G1","b73","Heat",6,10,"2022-07-03T13:08:03.169000Z",22.6769230769231,737,22.6769230769231,737,35.8684023668639,37886,907,27.9076923076923,85.0573834103042
"194","Ea001AA115324","G1","b73","Heat",6,11,"2022-07-04T13:31:34.955000Z",22.1538461538462,720,22.1538461538462,720,40.0842603550296,42339,1167,35.9076923076923,84.3730913986871
"195","Ea001AA115324","G1","b73","Heat",6,12,"2022-07-05T13:31:34.668000Z",25.4153846153846,826,25.4153846153846,826,45.3751479289941,47927.5,1282,39.4461538461538,84.9493115276912
"196","Ea001AA116447","G1","b73","Heat",7,0,"2022-06-23T23:55:21.442000Z",10.8,351,10.5538461538462,343,7.67763313609467,8109.5,347,10.6769230769231,86.7846151067035
"197","Ea001AA116447","G1","b73","Heat",7,1,"2022-06-24T23:04:21.921000Z",14.8,481,14.8,481,10.6570414201183,11256.5,367,11.2923076923077,87.3011568451073
"198","Ea001AA116447","G1","b73","Heat",7,2,"2022-06-25T22:56:02.127000Z",16.4615384615385,535,16.4615384615385,535,12.9472189349112,13675.5,509,15.6615384615385,87.0375287791281
"199","Ea001AA116447","G1","b73","Heat",7,3,"2022-06-26T23:20:13.124000Z",12.8,416,12.8,416,14.5434319526627,15361.5,751,23.1076923076923,87.8391888995959
"200","Ea001AA116447","G1","b73","Heat",7,4,"2022-06-27T23:30:12.648000Z",17.3230769230769,563,17.2923076923077,562,18.1505325443787,19171.5,719,22.1230769230769,87.408251890881
"201","Ea001AA116447","G1","b73","Heat",7,5,"2022-06-28T23:36:04.582000Z",18.5846153846154,604,18.4615384615385,600,21.1465088757396,22336,695,21.3846153846154,87.2378524813821
"202","Ea001AA116447","G1","b73","Heat",7,6,"2022-06-29T23:27:46.469000Z",18.7384615384615,609,18.7384615384615,609,24.2319526627219,25595,911,28.0307692307692,86.3778456764182
"203","Ea001AA116447","G1","b73","Heat",7,7,"2022-06-30T21:00:47.258000Z",20.4923076923077,666,20.4923076923077,666,29.3609467455621,31012.5,1094,33.6615384615385,85.1929483401379
"204","Ea001AA116447","G1","b73","Heat",7,8,"2022-07-01T20:03:03.060000Z",22.9538461538462,746,22.8,741,33.5498224852071,35437,1119,34.4307692307692,84.9446415044836
"205","Ea001AA116447","G1","b73","Heat",7,9,"2022-07-02T20:27:03.788000Z",27.5692307692308,896,25.6,832,37.3794082840237,39482,1084,33.3538461538462,84.783445193185
"206","Ea001AA116447","G1","b73","Heat",7,10,"2022-07-03T20:19:17.461000Z",27.3846153846154,890,26.3384615384615,856,44.4066272189349,46904.5,1151,35.4153846153846,83.4033228257706
"207","Ea001AA116447","G1","b73","Heat",7,11,"2022-07-04T20:42:53.613000Z",25.8769230769231,841,25.5076923076923,829,48.443550295858,51168.5,1387,42.6769230769231,83.0824455843081
"208","Ea001AA116447","G1","b73","Heat",7,12,"2022-07-05T20:42:56.292000Z",28.1230769230769,914,27.9692307692308,909,54.4028402366864,57463,1431,44.0307692307692,83.006532253625
"209","Ea001AA116448","G1","b73","Heat",8,0,"2022-06-23T23:57:27.130000Z",9.26153846153846,301,9.2,299,6.56568047337278,6935,306,9.41538461538462,86.3798958726975
"210","Ea001AA116448","G1","b73","Heat",8,1,"2022-06-24T23:06:26.494000Z",12.7384615384615,414,12.7076923076923,413,8.53585798816568,9016,319,9.81538461538462,86.5542412653551
"211","Ea001AA116448","G1","b73","Heat",8,2,"2022-06-25T22:58:07.286000Z",13.6923076923077,445,13.6923076923077,445,10.574201183432,11169,474,14.5846153846154,86.4065596178533
"212","Ea001AA116448","G1","b73","Heat",8,3,"2022-06-26T23:22:19.751000Z",11.6307692307692,378,11.6307692307692,378,12.8866272189349,13611.5,584,17.9692307692308,85.4644663780162
"213","Ea001AA116448","G1","b73","Heat",8,4,"2022-06-27T23:32:19.068000Z",15.8153846153846,514,15.8153846153846,514,14.8302958579882,15664.5,610,18.7692307692308,85.5360068658262
"214","Ea001AA116448","G1","b73","Heat",8,5,"2022-06-28T23:38:11.004000Z",18.2153846153846,592,18.2153846153846,592,17.6463905325444,18639,616,18.9538461538462,86.1602191850268
"215","Ea001AA116448","G1","b73","Heat",8,6,"2022-06-29T23:29:51.834000Z",19.6615384615385,639,19.6615384615385,639,21.5029585798817,22712.5,646,19.8769230769231,86.2649339959873
"216","Ea001AA116448","G1","b73","Heat",8,7,"2022-06-30T21:02:52.205000Z",16.6461538461538,541,16.5846153846154,539,25.7150295857988,27161.5,873,26.8615384615385,86.4070384518995
"217","Ea001AA116448","G1","b73","Heat",8,8,"2022-07-01T20:05:40.057000Z",19.1692307692308,623,19.1692307692308,623,26.7910059171598,28298,1031,31.7230769230769,85.3624937962922
"218","Ea001AA116448","G1","b73","Heat",8,9,"2022-07-02T20:29:09.226000Z",21.9692307692308,714,21.9692307692308,714,27.345325443787,28883.5,1094,33.6615384615385,85.1357350253257
"219","Ea001AA116448","G1","b73","Heat",8,10,"2022-07-03T20:21:23.375000Z",23.9384615384615,778,23.9384615384615,778,33.251124260355,35121.5,1135,34.9230769230769,84.7034036837356
"220","Ea001AA116448","G1","b73","Heat",8,11,"2022-07-04T20:45:00.034000Z",24.5846153846154,799,23.5384615384615,765,45.8082840236686,48385,1130,34.7692307692308,84.8055463693085
"221","Ea001AA116448","G1","b73","Heat",8,12,"2022-07-05T20:45:02.308000Z",24.8615384615385,808,24.8,806,50.5287573964497,53371,1134,34.8923076923077,85.6708377537257
"222","Ea001AA116449","G1","b73","Heat",9,0,"2022-06-23T23:59:31.769000Z",8.15384615384615,265,8.15384615384615,265,4.56,4816.5,209,6.43076923076923,87.8832922714919
"223","Ea001AA116449","G1","b73","Heat",9,1,"2022-06-24T23:08:31.601000Z",8.24615384615385,268,8.15384615384615,265,5.29136094674556,5589,297,9.13846153846154,85.8490674098559
"224","Ea001AA116449","G1","b73","Heat",9,2,"2022-06-25T23:00:11.914000Z",10.8615384615385,353,10.8615384615385,353,6.0203550295858,6359,301,9.26153846153846,84.6921370614825
"225","Ea001AA116449","G1","b73","Heat",9,3,"2022-06-26T23:24:25.387000Z",13.5692307692308,441,13.5692307692308,441,7.87644970414201,8319.5,311,9.56923076923077,85.2291145679615
"226","Ea001AA116449","G1","b73","Heat",9,4,"2022-06-27T23:34:23.998000Z",15.4153846153846,501,15.4153846153846,501,10.0359763313609,10600.5,359,11.0461538461538,85.4315278225276
"227","Ea001AA116449","G1","b73","Heat",9,5,"2022-06-28T23:40:16.916000Z",15.5692307692308,506,15.5692307692308,506,11.585325443787,12237,543,16.7076923076923,84.9676460737217
"228","Ea001AA116449","G1","b73","Heat",9,6,"2022-06-29T23:31:57.276000Z",13.8769230769231,451,13.8769230769231,451,14.0227218934911,14811.5,624,19.2,84.917247511499
"229","Ea001AA116449","G1","b73","Heat",9,7,"2022-06-30T21:04:56.626000Z",16.2153846153846,527,16.2153846153846,527,14.9595266272189,15801,741,22.8,84.9973464383562
"230","Ea001AA116449","G1","b73","Heat",9,8,"2022-07-01T20:07:45.474000Z",17.0153846153846,553,17.0153846153846,553,16.2239053254438,17136.5,771,23.7230769230769,84.2153671974518
"231","Ea001AA116449","G1","b73","Heat",9,9,"2022-07-02T20:31:13.652000Z",16.8307692307692,547,16.8307692307692,547,17.7434319526627,18741.5,787,24.2153846153846,83.5992896901031
"232","Ea001AA116449","G1","b73","Heat",9,10,"2022-07-03T20:23:28.802000Z",16.8307692307692,547,16.7076923076923,543,23.2998816568047,24610.5,827,25.4461538461538,82.8622025788488
"233","Ea001AA116449","G1","b73","Heat",9,11,"2022-07-04T20:47:05.451000Z",21.0769230769231,685,21.0769230769231,685,26.3091124260355,27789,868,26.7076923076923,82.2397409182253
"234","Ea001AA116449","G1","b73","Heat",9,12,"2022-07-05T20:47:07.809000Z",22.5538461538462,733,22.5538461538462,733,31.0115976331361,32756,888,27.3230769230769,82.1857326070365
"235","Ea001AB114185","G1","b73","Drought",1,0,"2022-06-08T14:09:30.837000Z",7.90769230769231,257,6.61538461538461,215,6.16331360946745,6510,189,5.81538461538462,87.1261489242955
"236","Ea001AB114185","G1","b73","Drought",1,1,"2022-06-09T14:33:25.042000Z",11.6,377,10.3076923076923,335,10.7876923076923,11394.5,331,10.1846153846154,86.1276641556649
"237","Ea001AB114185","G1","b73","Drought",1,2,"2022-06-10T14:25:26.807000Z",17.6,572,16.3076923076923,530,15.0494674556213,15896,421,12.9538461538462,87.0160930128105
"238","Ea001AB114185","G1","b73","Drought",1,3,"2022-06-11T12:44:01.165000Z",20.5538461538462,668,20.1846153846154,656,21.1460355029586,22335.5,517,15.9076923076923,87.0693928104357
"239","Ea001AB114185","G1","b73","Drought",1,4,"2022-06-12T12:36:10.554000Z",20.0307692307692,651,19.0461538461538,619,25.5725443786982,27011,685,21.0769230769231,87.8496277107096
"240","Ea001AB114185","G1","b73","Drought",1,5,"2022-06-13T12:59:43.232000Z",22.8307692307692,742,22.5538461538462,733,27.404023668639,28945.5,855,26.3076923076923,89.0671071306991
"241","Ea001AB114185","G1","b73","Drought",1,6,"2022-06-14T12:51:50.177000Z",22.8307692307692,742,22.5846153846154,734,35.2823668639053,37267,809,24.8923076923077,89.3766898239055
"242","Ea001AB114185","G1","b73","Drought",1,7,"2022-06-15T13:15:26.129000Z",21.9384615384615,713,21.5692307692308,701,37.0977514792899,39184.5,900,27.6923076923077,89.054402982734
"243","Ea001AB114185","G1","b73","Drought",1,8,"2022-06-16T13:07:34.448000Z",23.6307692307692,768,23.2,754,37.0684023668639,39153.5,865,26.6153846153846,88.9597627980508
"244","Ea001AB114185","G1","b73","Drought",1,9,"2022-06-17T13:07:28.402000Z",25.0153846153846,813,24.8923076923077,809,32.5282840236686,34358,802,24.6769230769231,87.6743448412616
"245","Ea001AB114185","G1","b73","Drought",1,10,"2022-06-18T13:07:43.457000Z",26.9846153846154,877,26.4615384615385,860,25.2066272189349,26624.5,805,24.7692307692308,84.4009387657368
"246","Ea001AB114185","G1","b73","Drought",1,11,"2022-06-19T14:14:00.654000Z",28.5538461538462,928,26.6153846153846,865,17.9067455621302,18914,746,22.9538461538462,78.3581856828216
"247","Ea001AB114185","G1","b73","Drought",1,12,"2022-06-20T13:07:37.125000Z",27.9384615384615,908,26.5538461538462,863,16.3947928994083,17317,734,22.5846153846154,76.5992576659168
"248","Ea001AB114186","G1","b73","Drought",2,0,"2022-06-08T15:58:23.132000Z",6.92307692307692,225,6.09230769230769,198,4.83171597633136,5103.5,193,5.93846153846154,86.5012627488466
"249","Ea001AB114186","G1","b73","Drought",2,1,"2022-06-09T15:50:44.439000Z",10.6153846153846,345,9.69230769230769,315,7.8603550295858,8302.5,306,9.41538461538462,83.4799139904556
"250","Ea001AB114186","G1","b73","Drought",2,2,"2022-06-10T16:14:08.886000Z",15.2307692307692,495,15.0461538461538,489,11.1422485207101,11769,337,10.3692307692308,85.8690253933561
"251","Ea001AB114186","G1","b73","Drought",2,3,"2022-06-11T16:06:19.733000Z",19.6615384615385,639,18.6769230769231,607,17.3704142011834,18347.5,438,13.4769230769231,86.2187648534522
"252","Ea001AB114186","G1","b73","Drought",2,4,"2022-06-12T16:29:55.719000Z",19.5692307692308,636,18.6769230769231,607,22.6504142011834,23924.5,759,23.3538461538462,87.2341654130019
"253","Ea001AB114186","G1","b73","Drought",2,5,"2022-06-13T16:22:18.003000Z",24.4615384615385,795,23.3230769230769,758,26.3720710059172,27855.5,981,30.1846153846154,88.0564825236718
